x,y,type,value
1.0,0.0,coast,
1.035893388469958,0.0638079235632665,coast,
0.9969768368779228,0.12581831347895273,coast,
0.9394950020950792,0.07610947952838543,coast,
0.8719950162191681,0.11102196167272765,coast,
0.8895429260191746,0.15404985164679166,coast,
0.9018381622675332,0.19886230102825683,coast,
0.9607578281369721,0.17904259152885643,coast,
0.987141505266323,0.2353297969306271,coast,
0.993186776373856,0.2767500597831399,coast,
0.9766887826457835,0.3152208237537618,coast,
1.0042867599542247,0.35425725548825676,coast,
0.9804617999027476,0.39570436193279207,coast,
1.031725242586715,0.4054419673753176,coast,
1.0649617727666634,0.36521642105007707,coast,
1.1152895908159177,0.37059502912683906,coast,
1.1398278877314882,0.41486342280591393,coast,
1.1024582094112185,0.41491947317462646,coast,
1.0744186366600215,0.39021566052688705,coast,
1.0410201373174532,0.3795405386330194,coast,
1.0097644678848934,0.3636502549946755,coast,
0.9803998127899938,0.39929453994407116,coast,
0.9406084618776646,0.3758542666741625,coast,
0.9082779717169828,0.38959871039543587,coast,
0.87512461291049,0.40121874168132954,coast,
0.8289307739578718,0.4406307988814946,coast,
0.7806068725412211,0.40386149698707,coast,
0.7415934143965,0.4329552275011,coast,
0.7203852453609504,0.4767582940352191,coast,
0.6572461374622653,0.5097144904860095,coast,
0.6806947823517099,0.5769663966567167,coast,
0.7496775026985566,0.5757638440080153,coast,
0.7660444436317502,0.6427876090754413,coast,
0.7344354054297798,0.6887423049759235,coast,
0.7795667360342405,0.7215162026573145,coast,
0.8127976836915421,0.7533802282072007,coast,
0.8020892367593412,0.7981567976464327,coast,
0.7613016279683595,0.7955257915484445,coast,
0.7204411976449386,0.7945376327764474,coast,
0.6948808790961519,0.8392680619391616,coast,
0.6450659298268412,0.8261298730726534,coast,
0.6303111094807481,0.7850460180349611,coast,
0.5868896026715662,0.7895360753423644,coast,
0.5948198199365858,0.7499649192407719,coast,
0.5630517283341413,0.7250740956902001,coast,
0.5271323500887799,0.7216863221627235,coast,
0.49257728967360415,0.7113120008494828,coast,
0.4880534344055352,0.7628120134795503,coast,
0.43674603889525787,0.7564663272806025,coast,
0.41055774523421307,0.75609491425741,coast,
0.3922947581117968,0.7748679793741504,coast,
0.3756464992578399,0.7922406312039355,coast,
0.35817692137452334,0.808787153589199,coast,
0.34089136821067356,0.8283107700607898,coast,
0.3448688250749316,0.8540817185338868,coast,
0.31314051638174084,0.8681816400771792,coast,
0.32959891363607646,0.8987531058561681,coast,
0.30279992196867983,0.9187346308731548,coast,
0.31442404246489225,0.950076729065254,coast,
0.28447564649265195,0.9365216096241654,coast,
0.2619152578051119,0.9604313680219282,coast,
0.24810784479640874,0.9884738024169156,coast,
0.2190083872989966,0.9770613375584207,coast,
0.19373867397613523,0.9657707289012909,coast,
0.1736481792381553,0.9848077527351587,coast,
0.14016616678766466,0.9700861971483212,coast,
0.12581709289488147,1.0037295239019377,coast,
0.10425518514535206,1.021514868515604,coast,
0.07648898605461371,1.018309788660192,coast,
0.05698114326253185,1.0400118325065095,coast,
0.030252164532733862,1.051720646860238,coast,
-0.001242892437350129,1.0584413619111248,coast,
-0.024686244692570865,1.0363616006039529,coast,
-0.06089813572340287,1.0652257834873178,coast,
-0.0873934683039594,1.0272463224985295,coast,
-0.06480284677482007,0.9907049105028632,coast,
-0.0992198728544672,0.9649934483207405,coast,
-0.10748562537348874,0.92460952530378,coast,
-0.08163935997117405,0.8924979313274822,coast,
-0.11255361022522074,0.8564826070210568,coast,
-0.154826528639599,0.8780648873083235,coast,
-0.15250961099102192,0.8438984493229189,coast,
-0.17068076782102637,0.8148722085835436,coast,
