x,y,type
-0.8357511207907391,0.5272628459276055,coast
-0.8456007321921656,0.5208512308119653,coast
-0.8544811926590881,0.5131531092848882,coast
-0.8657195665703109,0.509555899998429,coast
-0.8764528050265581,0.5046529870825822,coast
-0.8883217586573603,0.5043344320492037,coast
-0.8998958258160124,0.5069829235078334,coast
-0.9110894865823956,0.5028462224996841,coast
-0.9204393405689335,0.4954306600116384,coast
-0.9292211581004501,0.4871177745153911,coast
-0.9334869454315516,0.4758028532661563,coast
-0.9398193194114112,0.46601660811093926,coast
-0.9384612817858352,0.45443967897293674,coast
-0.9449346118807296,0.44551561004923024,coast
-0.9530819494253302,0.4380883696729619,coast
-0.9613135661847964,0.4302117516553332,coast
-0.972235758613173,0.4269704034130317,coast
-0.9813240557190059,0.41918715028454695,coast
-0.9823440626270485,0.4072650800174539,coast
-0.9843074829304042,0.3963459652768587,coast
-0.9836735709570147,0.3852698539729803,coast
-0.9902049998816523,0.3763943936325444,coast
-0.9970694138495366,0.36777388431291835,coast
-1.0060990253930189,0.3612121973222189,coast
-1.0107452871039815,0.3510632134862211,coast
-1.0101417225302016,0.33977936414890797,coast
-1.016006645943074,0.3301205743995116,coast
-1.008395009175461,0.32185005709134196,coast
-1.0023559335102403,0.3123701817790526,coast
-1.001012495608144,0.30057748055397665,coast
-0.9925808062379978,0.29222408352366264,coast
-0.9864458489332965,0.28184506289677946,coast
-0.9752959256701007,0.2772580179298513,coast
-0.9701047477750072,0.2670435686170476,coast
-0.9663337269150253,0.25622401666810235,coast
-0.9653114822675453,0.24468326886049943,coast
-0.9691611005513302,0.23375558460686446,coast
-0.9725914383089357,0.22279855830110237,coast
-0.9722534520807566,0.2113220863734594,coast
-0.9637307790914702,0.20252867391779686,coast
-0.9627801549372709,0.19031980946547505,coast
-0.9595011700130998,0.1789575860813964,coast
-0.9615596267934424,0.16731221712862784,coast
-0.9609592287927068,0.15552400220109508,coast
-0.9683945062044891,0.14635671586615204,coast
-0.9696874249201102,0.13541110475074444,coast
-0.9707296587160787,0.12443878547861796,coast
-0.9735440020745708,0.11308862296786641,coast
-0.9746432965266305,0.1014465325512948,coast
-0.9859130229554486,0.0966942348523134,coast
-0.992400891492613,0.0863260802891997,coast
-0.9964360512887422,0.07409720297012733,coast
-1.0078297143691792,0.06809617000281999,coast
-1.0103560537771714,0.056188733046156,coast
-1.0081606035056605,0.04421587023951595,coast
-1.0135519098527361,0.03300748074827565,coast
-1.011272120600712,0.020780594796336746,coast
-1.0049066393871076,0.010785962647540143,coast
-1.0,3.5897930298416118e-9,coast
-1.009126386028688,-0.008463976736635544,coast
-1.0123732288283664,-0.020480128231393818,coast
-1.0166259205192218,-0.031765476562122905,coast
-1.0235660433404647,-0.04162849682923293,coast
-1.014139623215973,-0.05095046777555505,coast
-1.0141330811976275,-0.06420778635396644,coast
-1.0178689118545143,-0.07633624493355354,coast
-1.0148684493067062,-0.08866722878371308,coast
-1.020608122738687,-0.09953385575803154,coast
-1.0255760146483452,-0.11077429537927092,coast
-1.0382043329760242,-0.11237005813917647,coast
-1.0482814443635358,-0.12014647818022169,coast
-1.0457885884921734,-0.13256400196092724,coast
-1.0490888257607582,-0.1447917434208542,coast
-1.055478941002885,-0.15581732826124087,coast
-1.0664471390376664,-0.1623054501582191,coast
-1.0601146186110728,-0.17185681726833318,coast
-1.0554370326917664,-0.18231863444284457,coast
-1.0466149134418747,-0.18985800083315668,coast
-1.0409789328964538,-0.20000233703215534,coast
-1.0432166933455744,-0.2114306214303498,coast
-1.0445632817892498,-0.22299781450719533,coast
-1.0397886732815005,-0.2337477260857296,coast
-1.0383220036871363,-0.24541847437577274,coast
-1.036791712479595,-0.25689014888047784,coast
-1.0382305219168164,-0.2683736559460541,coast
-1.0339299526898662,-0.2792191183379464,coast
-1.0260776749529799,-0.28784817880317326,coast
-1.0192992696617438,-0.29754776769071994,coast
-1.0193412032593525,-0.30938107003846155,coast
-1.0104335313626134,-0.31658118455779455,coast
-1.004512981213152,-0.326386048332431,coast
-0.9948900789421838,-0.33424624869813496,coast
-0.9863606227120839,-0.34328125696179596,coast
-0.9735074388972904,-0.342097340204088,coast
-0.9620074456229163,-0.34795875195855497,coast
-0.9490339538905955,-0.34923225221387943,coast
-0.9381144172295776,-0.35635243547960993,coast
-0.9281401051869885,-0.3467812537086595,coast
-0.9143420570366523,-0.3476228524589645,coast
-0.9045056338615591,-0.3552536393487203,coast
-0.894168449241548,-0.3621909834780097,coast
-0.8836733808053088,-0.36899967918281074,coast
-0.8748197667072417,-0.3778381358401932,coast
-0.8730536892994095,-0.390499426877116,coast
-0.8750669787066409,-0.4031237678854555,coast
-0.8709886915158968,-0.41509507510655835,coast
-0.8663517300711275,-0.426861264445165,coast
-0.8574121638321773,-0.43391249965576834,coast
-0.8534004409974003,-0.4445681011138166,coast
-0.8450041012085099,-0.4523818219337828,coast
-0.8424097041612112,-0.46355419226705796,coast
-0.8340931504591497,-0.47248692725216374,coast
-0.8348625255339354,-0.48466752172812033,coast
-0.8405759496452243,-0.4954262688088568,coast
-0.8367936394753821,-0.5070059054008152,coast
-0.8328881190243118,-0.5170723434082973,coast
-0.83037210619212,-0.5275726264321237,coast
-0.8268021765370175,-0.5379384555326535,coast
-0.8272580838787434,-0.5488923114372898,coast
-0.8223570350850382,-0.559552112044665,coast
-0.8123055780379635,-0.5656035448913628,coast
-0.8079401920397169,-0.5762909768448,coast
-0.8090169969069803,-0.5877852488074289,coast
-0.807305637282528,-0.6000874690822882,coast
-0.8012456824547958,-0.6109295317523344,coast
-0.7886453965008001,-0.6133807439827627,coast
-0.7798978010916494,-0.6227751690358921,coast
-0.7681869339904815,-0.6269242497960854,coast
-0.7620603703903757,-0.6377327879890922,coast
-0.7588809479592259,-0.6491238653809599,coast
-0.7519290430380323,-0.658691330515984,coast
-0.739667740120973,-0.6625909674861311,coast
-0.7272036265098313,-0.6657835510185354,coast
-0.7133599715103076,-0.6643776085806871,coast
-0.704542573250626,-0.6536129931293789,coast
-0.6958691460316835,-0.6621560939053884,coast
-0.684741560543016,-0.6670946920651646,coast
-0.6723020586632452,-0.6683603560326343,coast
-0.6626088842081129,-0.6762588040623261,coast
-0.6516055488125032,-0.6761668040991378,coast
-0.6410332949692933,-0.6731156891396125,coast
-0.6293045114742185,-0.6741152393270631,coast
-0.620215273476076,-0.6666353185076499,coast
-0.6086803128873137,-0.6657815854080693,coast
-0.5989871717626588,-0.6720924642000559,coast
-0.5880386876632793,-0.6704041173040625,coast
-0.5770693091249677,-0.6719509055244757,coast
-0.5667794143386607,-0.6767809809711949,coast
-0.5556568575922397,-0.6791262517352893,coast
-0.5473335333810185,-0.6881381296328333,coast
-0.5350689576137735,-0.6884061789097412,coast
-0.525064073694635,-0.6826569900516966,coast
-0.513588749739862,-0.6814454559440811,coast
-0.5018082834809151,-0.6824183294204517,coast
-0.49154509951996034,-0.6765537814359253,coast
-0.483071594357896,-0.6846938935887115,coast
-0.48254692137920707,-0.6964321402148863,coast
-0.47634458769530463,-0.7055716737471428,coast
-0.4732618485500409,-0.7161781215821142,coast
-0.4626767870967235,-0.7214021168965669,coast
-0.4570953076965096,-0.7318031139988123,coast
-0.44717345724726004,-0.7379634239718565,coast
-0.4354950003555384,-0.7380420364992408,coast
-0.42966823134774046,-0.7489960263161013,coast
-0.417962577957278,-0.753109274263949,coast
-0.4070989080453621,-0.7573576193931214,coast
-0.39549558065890333,-0.7585536770231233,coast
-0.39373772378995636,-0.7697316598072526,coast
-0.38992336612231127,-0.7803847361459105,coast
-0.387941399834359,-0.7917492120836538,coast
-0.38136455237866,-0.8012267951748532,coast
-0.38334417031559537,-0.8129776161521753,coast
-0.37741779106594125,-0.8233158321397906,coast
-0.37807295817455805,-0.835268620956282,coast
-0.3707563555051201,-0.8447430987682473,coast
-0.3629677851137302,-0.854815847753805,coast
-0.36255410665021015,-0.8675418436282547,coast
-0.36936884273161613,-0.8777280865008438,coast
-0.3728263156493363,-0.8894858946614587,coast
-0.3659591176507899,-0.8983554207768212,coast
-0.3595019246106035,-0.9075277465399035,coast
-0.35300334246921533,-0.9166839592864434,coast
-0.34563540796342146,-0.9251563463660449,coast
-0.33268443739826475,-0.9229238331395605,coast
-0.3219206856082567,-0.9304639525874926,coast
-0.3161584363469846,-0.9411923462035231,coast
-0.30901699915468234,-0.9510565147421236,coast
-0.3007240541675023,-0.9578453397836262,coast
-0.2906636617282531,-0.9615398743920477,coast
-0.28304995801892496,-0.9691721624314188,coast
-0.2730747501385577,-0.9732606257897995,coast
-0.261786530646708,-0.9743961131462006,coast
-0.2515363614482666,-0.9695332680699057,coast
-0.23979503200600932,-0.9692239934858392,coast
-0.23099293099973126,-0.9770007206711817,coast
-0.22222946724171885,-0.9699362291124426,coast
-0.21359321390526873,-0.9627167785564689,coast
-0.2065538198742036,-0.9539043385446307,coast
-0.1984504588612642,-0.946059103839358,coast
-0.1852778765308115,-0.9470979678702652,coast
-0.17542099848596665,-0.9382980747495324,coast
-0.16621080779210268,-0.9470758716015756,coast
-0.1536488725610181,-0.9490945626237767,coast
-0.1437817736243749,-0.9464526652047468,coast
-0.13400060272204722,-0.9493968050074126,coast
-0.12402128518089807,-0.9522454428977389,coast
-0.11437432507124638,-0.9484195211708764,coast
-0.10407807933560406,-0.952134960493994,coast
-0.09751355510135562,-0.9608941948892176,coast
-0.08690269336526939,-0.9620181148981477,coast
-0.07660691843522646,-0.9592162224022243,coast
-0.0667715673143438,-0.9592227237288932,coast
-0.056972856470332595,-0.9583745257957705,coast
-0.0477295429438679,-0.963536113223664,coast
-0.03748119523469509,-0.9608805155590685,coast
-0.02738332644455448,-0.9553207536719655,coast
-0.01638123193659749,-0.9587604953457197,coast
-0.005929463087336323,-0.9627434856818217,coast
-5.235143119224432e-9,-0.972227430729898,coast
0.0070666389080215695,-0.9622341316316371,coast
0.01845828161822065,-0.9577582001446062,coast
0.030632854358180577,-0.9541033002561328,coast
0.041783764761554695,-0.9602054074144234,coast
0.052518688097250424,-0.9564095868205591,coast
0.061189767649358816,-0.9490299382919992,coast
0.06657912320291148,-0.9391903679956175,coast
0.07315349081162405,-0.9300997141442402,coast
0.0829922831205089,-0.922525353773996,coast
0.09537203027162212,-0.9234817164615787,coast
0.10474428948842987,-0.9306425075292251,coast
0.11607742935063507,-0.9339099396104192,coast
0.12083367255306918,-0.9450222574864516,coast
0.13140886746543967,-0.9508763765955974,coast
0.1422923180884606,-0.9553230879919701,coast
0.15400949269469474,-0.9543584331555721,coast
0.16452953988481292,-0.9503862499306259,coast
0.17577382695770613,-0.9505113126238022,coast
0.18360677965274105,-0.9427113144187974,coast
0.19181272755915102,-0.9353047268862006,coast
0.20317956630801498,-0.9363741553546431,coast
0.2124039328706458,-0.9296466177731791,coast
0.2224953060536171,-0.9257369954790127,coast
0.230790670425083,-0.9187866077815062,coast
0.24114598539759846,-0.9219840319850903,coast
0.2513993693994981,-0.9254946140204878,coast
