x,y,type,value
1.0,0.0,coast,
0.9901161112705474,0.021330710486218273,coast,
1.0085582666687598,0.03591074376914491,coast,
1.031273027965357,0.03984477217925184,coast,
1.033909192463557,0.06274646637490804,coast,
1.0379644958823688,0.08325616476854945,coast,
1.0529818329569938,0.09780170708239479,coast,
1.0727396513774845,0.1005924149501497,coast,
1.0924907947942664,0.10342997955204944,coast,
1.1015123242140201,0.1259364673561423,coast,
1.106369916661542,0.1496921778687968,coast,
1.1359581610965686,0.1432008602567951,coast,
1.1502291921713859,0.16992049882374355,coast,
1.1440523604460198,0.19184634910043658,coast,
1.1283849064236122,0.208381978661333,coast,
1.1100082398414037,0.22176693205987266,coast,
1.0996379106560956,0.2419984699337737,coast,
1.1182014239840503,0.260951362268314,coast,
1.103928704339848,0.28331440385213785,coast,
1.0880858957162343,0.2985544477716439,coast,
1.085083076681776,0.32033142188650243,coast,
1.1029180122343387,0.33480768307798087,coast,
1.1110958856705817,0.35627322407532747,coast,
1.1144603949598164,0.3803776384211837,coast,
1.0986116179750771,0.3988481279058202,coast,
1.0781238520767098,0.3990542199172354,coast,
1.0576393364765282,0.39947332139585284,coast,
1.0368181317108751,0.4003555394555213,coast,
1.0177064698011817,0.40866488694179404,coast,
1.0043563558620483,0.4297062075705675,coast,
0.9796709075309369,0.4263015994165034,coast,
0.979379804583594,0.45264593748134246,coast,
0.9539085173652695,0.45937813002479366,coast,
0.953708014648785,0.48117521292786786,coast,
0.932744666645837,0.48714941286845415,coast,
0.912599856266834,0.4795687154012938,coast,
0.8990456657022068,0.4962888911609074,coast,
0.8803279243838997,0.49531621397035275,coast,
0.8623027690300528,0.4901787325401415,coast,
0.8393183605990343,0.49367090586851253,coast,
0.8361519182897897,0.5167024483392522,coast,
0.8228016779567309,0.499620729391872,coast,
0.8025706308251688,0.5074129544340681,coast,
0.7843837624082952,0.513825528555376,coast,
0.7679171492698511,0.5037888985720218,coast,
0.7487271200938956,0.5009498016129454,coast,
0.7303792459039418,0.5072484684581346,coast,
0.7083267318897074,0.5136702264381305,coast,
0.7067010312361981,0.5365811288054931,coast,
0.705584147240854,0.5596256200407086,coast,
0.704794333739279,0.5826836381858508,coast,
0.6798044829883835,0.5780487066394535,coast,
0.660081845513794,0.594079701681488,coast,
0.6383692220272094,0.6095028868402252,coast,
0.6441590335961865,0.6354988623192608,coast,
0.6223038332555157,0.6453414320641722,coast,
0.5998120226094438,0.6370562395512884,coast,
0.6217776069462845,0.6607375375767858,coast,
0.6110478408890789,0.6912033034753962,coast,
0.5930057948802359,0.715973727320156,coast,
0.5623992081065887,0.7174989052446812,coast,
0.5810854350885833,0.73377427513601,coast,
0.5837327266651905,0.7584127529954602,coast,
0.5957028354770805,0.7835479537324268,coast,
0.623489802660623,0.7818314818285442,coast,
0.615188272860719,0.7618121174506682,coast,
0.5972524973287063,0.7496466621292212,coast,
0.5938349986224469,0.7291124621119205,coast,
0.5874899716674672,0.7092863858309622,coast,
0.5653325036231133,0.7023685541999292,coast,
0.5461376196540781,0.7154209951221152,coast,
0.5225275956950802,0.7189728943243271,coast,
0.5069403950464567,0.7008873090358528,coast,
0.4897913501233131,0.6795182535291008,coast,
0.4644650805911783,0.6899732210858324,coast,
0.4435293736095732,0.6995274868126108,coast,
0.43197497986094185,0.7194293411357414,coast,
0.41703429889927485,0.7050765072190952,coast,
0.40687242949680025,0.6870220285701782,coast,
0.38487055001176934,0.6912101292179775,coast,
0.3669303988735978,0.6778021515535613,coast,
0.3470208655330042,0.6924422785817931,coast,
0.3234007691440844,0.6851749624457557,coast,
0.30132070581787634,0.6877580753507213,coast,
0.2792512612506488,0.6850857570195292,coast,
0.2868289190480787,0.7076736968961275,coast,
0.28241625855580227,0.7310866068593009,coast,
0.25654893008133084,0.7424606054594239,coast,
0.25870989693030594,0.7706353592088256,coast,
0.2650672146039008,0.7963014932343292,coast,
0.28885105013469253,0.8078555008188154,coast,
0.2975433121062063,0.8359035664317328,coast,
0.273937543912369,0.8533683055018352,coast,
0.2516959813450795,0.8597016736974415,coast,
0.22880309876259874,0.8629749877979401,coast,
0.2103644595555562,0.8790672691874274,coast,
0.20614354649411398,0.903173882990566,coast,
0.19282231024029534,0.916489277178049,coast,
0.17465770581918824,0.911509096064595,coast,
0.16918518176729033,0.9294328140542258,coast,
0.1509780312713425,0.9338721672603046,coast,
0.1309095631848225,0.9329146678833258,coast,
0.12639356912477748,0.9133374869308438,coast,
0.11456996760807453,0.8991323942836814,coast,
0.09634922593544404,0.9022286473158985,coast,
0.08006680778340657,0.8993143077655651,coast,
0.07006486702828918,0.8861396465925573,coast,
0.05628235793020256,0.8771448020585074,coast,
0.03998487587438371,0.8794375872361526,coast,
0.020974636481672256,0.8898248326846645,coast,
0.022898764663299116,0.9114021772969307,coast,
0.0049552615923613335,0.9082666455092673,coast,
-0.013252319030516373,0.9088003775671484,coast,
-0.013405058740993282,0.9277241757674534,coast,
-0.013536686722408715,0.9466481325899452,coast,
-0.033494071861129425,0.9483643899491382,coast,
-0.04810007392304094,0.9620723243181688,coast,
-0.06244586674285437,0.9519791630614659,coast,
-0.07983391653665614,0.9542877124222309,coast,
-0.09771086120335175,0.9490236332921107,coast,
-0.11175251042108517,0.9612762969596725,coast,
-0.12162761834410295,0.9785848755183109,coast,
-0.12465452053542801,0.998281131795481,coast,
-0.14423355562518286,1.0014346173651607,coast,
-0.16192407088313315,1.0103972484627939,coast,
-0.1769523282253009,1.00109930319614,coast,
-0.19344436422771571,0.9947500470649723,coast,
-0.21275889972763273,0.9918451377749492,coast,
-0.22252093195643474,0.974927912638283,coast,
-0.23613684161525914,0.9636210673022607,coast,
-0.24786537843691572,0.9503666653424195,coast,
-0.2512254760564638,0.9329664818872009,coast,
-0.25134094267803936,0.9152452147838741,coast,
-0.26351753652659515,0.9023274143500182,coast,
-0.28050171319561323,0.8971624604608535,coast,
-0.29433088478767583,0.8851024640091278,coast,
-0.296681900778199,0.8669046008062502,coast,
-0.3161840894859962,0.8636712494300222,coast,
-0.33526481549511694,0.8585025145285641,coast,
-0.35103274824623687,0.8760972978276687,coast,
-0.37343861603740147,0.8686018864906478,coast,
-0.37780246344098756,0.8485856733591021,coast,
-0.3940503264751428,0.8361077368665332,coast,
-0.4005671280458241,0.8179353782876819,coast,
-0.4099771131276283,0.801078465765212,coast,
-0.4351566325654556,0.8004212313160282,coast,
-0.4566590772610656,0.8135393496396809,coast,
-0.4678497435659619,0.8362783448693881,coast,
-0.4638934375546042,0.8613111345490999,coast,
-0.47984223244189406,0.8463858413057297,coast,
-0.49260151875206504,0.8286565139182477,coast,
-0.5139492332839677,0.8235012249102147,coast,
-0.5358859641049865,0.8245413024929568,coast,
-0.5456981918831583,0.8042144104246055,coast,
-0.5674981395694663,0.7983642278630642,coast,
-0.5889952510189137,0.7944431359068546,coast,
-0.6028876188933193,0.7775759228104002,coast,
-0.6275811959551977,0.7749719031971638,coast,
-0.6422025786896146,0.7950410046516571,coast,
-0.6594063322798035,0.809942312857906,coast,
-0.6637277704033472,0.8322883034690636,coast,
