x,y,type,value
1.0,0.0,coast,
0.9822747060456993,0.009059866639041923,coast,
0.9797263793658169,0.028802542759978268,coast,
0.9900897606708609,0.045409966544041926,coast,
0.983454779703682,0.06382689420264973,coast,
0.9935716557544209,0.08309842023412853,coast,
0.9809129053428666,0.10080432135849811,coast,
1.003492435866582,0.10256557550362652,coast,
1.0094932226600928,0.124404251578287,coast,
1.0196389158114705,0.14678457406739107,coast,
1.0049107003604119,0.1664541849904726,coast,
0.9882616654395232,0.18680157520965196,coast,
0.9639160464580784,0.17687698509525274,coast,
0.936415928382198,0.17270342745236544,coast,
0.9309193269741932,0.1454369195984546,coast,
0.9011832661503452,0.14385176471431207,coast,
0.894528253254059,0.17287687165083468,coast,
0.8693383673429771,0.17992184942286377,coast,
0.8503883250296265,0.16189248558650143,coast,
0.8380714197974292,0.14276379696739983,coast,
0.8267879960150263,0.12300785531603359,coast,
0.8336765714345468,0.15123544977995024,coast,
0.8177772963480204,0.17555545414369828,coast,
0.7899045544323491,0.16089969532355544,coast,
0.7646220510919918,0.17967404040764928,coast,
0.7638477083010528,0.2083161795497229,coast,
0.7352972470913691,0.21073338994729582,coast,
0.725127794169939,0.23353083523118884,coast,
0.7002144875949319,0.2351019621175321,coast,
0.7248557147644281,0.247688314856049,coast,
0.717387158521289,0.27433089392265136,coast,
0.7224656975870091,0.2975359425340829,coast,
0.7437548688492155,0.30807335336736597,coast,
0.7582725696553799,0.3197677079397648,coast,
0.7514827659861718,0.3371291632847495,coast,
0.7397863611262168,0.3474571077112411,coast,
0.7351022217308886,0.36234103060978534,coast,
0.7283944524511476,0.37705958755467367,coast,
0.7361692725391952,0.3912434607862225,coast,
0.7287939569297625,0.4037169902877058,coast,
0.719884140321505,0.4151449991505975,coast,
0.7231050803772424,0.4308926528579308,coast,
0.7182067963170474,0.44620179605388993,coast,
0.7239925167800058,0.46497689063320713,coast,
0.7072930779508417,0.47532616502945385,coast,
0.6909668224985007,0.4606210850645219,coast,
0.6708313353193538,0.4694158647620783,coast,
0.6542149020091322,0.4808319463368178,coast,
0.6513270604421193,0.500784218025976,coast,
0.6478041256885272,0.5231313663836635,coast,
0.6255440430488725,0.5271680518896583,coast,
0.6229729018231865,0.5477718755154364,coast,
0.6382956855404127,0.5617840350335013,coast,
0.6569957559583527,0.5586820097919071,coast,
0.6719317723453252,0.5703537966612552,coast,
0.677493975119088,0.5868640649744188,coast,
0.6858471365890886,0.6021530071525163,coast,
0.6988037136090409,0.6213379109602065,coast,
0.6883370701147065,0.6419869495854498,coast,
0.7108098226954511,0.6278515264618937,coast,
0.7277469858777635,0.6482957750118662,coast,
0.7295789025899954,0.6648251148675894,coast,
